Data,Ultimo,Apertura,Massimo,Minimo,Vol.,Var. %
"14.09.2016","6,170","6,160","6,190","6,095","2,15M","0,57%"
"13.09.2016","6,135","6,110","6,210","6,080","3,16M","1,49%"
"12.09.2016","6,045","6,120","6,155","6,035","4,02M","-2,42%"
"09.09.2016","6,195","6,390","6,400","6,165","4,28M","-2,98%"
"08.09.2016","6,385","6,300","6,395","6,270","3,87M","-0,31%"
"07.09.2016","6,405","6,280","6,405","6,265","2,44M","1,99%"
"06.09.2016","6,280","6,315","6,325","6,265","1,16M","-0,40%"
"05.09.2016","6,305","6,285","6,330","6,250","1,18M","0,32%"
"02.09.2016","6,285","6,300","6,300","6,195","2,04M","0,24%"
"01.09.2016","6,270","6,280","6,365","6,255","2,45M","0,32%"
"31.08.2016","6,250","6,285","6,290","6,230","2,18M","-0,24%"
"30.08.2016","6,265","6,170","6,300","6,170","2,22M","1,87%"
"29.08.2016","6,150","6,220","6,235","6,150","1,37M","-1,44%"
"26.08.2016","6,240","6,235","6,245","6,165","1,56M","0,48%"
"25.08.2016","6,210","6,270","6,295","6,200","1,51M","-1,11%"
"24.08.2016","6,280","6,345","6,415","6,250","1,87M","-1,10%"
"23.08.2016","6,350","6,250","6,350","6,250","1,70M","1,68%"
"22.08.2016","6,245","6,230","6,295","6,140","2,03M","0,40%"
"19.08.2016","6,220","6,300","6,390","6,185","2,05M","-2,51%"
"18.08.2016","6,380","6,370","6,390","6,320","1,06M","1,03%"
"17.08.2016","6,315","6,465","6,470","6,310","1,83M","-2,02%"
"16.08.2016","6,445","6,570","6,585","6,430","2,48M","-2,05%"
"12.08.2016","6,580","6,520","6,585","6,520","1,97M","0,30%"
"11.08.2016","6,560","6,495","6,580","6,470","1,93M","1,39%"
"10.08.2016","6,470","6,450","6,510","6,435","2,03M","0,15%"
"09.08.2016","6,460","6,425","6,480","6,400","1,18M","0,70%"
"08.08.2016","6,415","6,450","6,500","6,400","2,02M","-0,54%"
"05.08.2016","6,450","6,270","6,450","6,270","3,23M","2,54%"
"04.08.2016","6,290","6,210","6,290","6,210","2,82M","1,53%"
"03.08.2016","6,195","6,000","6,200","5,970","3,26M","3,51%"
"02.08.2016","5,985","6,100","6,110","5,925","2,62M","-1,56%"
"01.08.2016","6,080","6,220","6,260","6,080","1,93M","-2,33%"
"29.07.2016","6,225","6,140","6,245","6,120","2,27M","1,88%"
"28.07.2016","6,110","6,150","6,200","6,095","1,45M","-1,21%"
"27.07.2016","6,185","6,185","6,240","6,150","1,83M","-0,24%"
"26.07.2016","6,200","6,195","6,225","6,120","1,29M","0,24%"
"25.07.2016","6,185","6,210","6,210","6,160","1,22M","-0,24%"
"22.07.2016","6,200","6,270","6,270","6,200","1,60M","-1,12%"
"21.07.2016","6,270","6,290","6,320","6,205","1,96M","-0,32%"
"20.07.2016","6,290","6,200","6,290","6,180","1,36M","1,53%"
"19.07.2016","6,195","6,230","6,255","6,090","1,86M","-0,56%"
"18.07.2016","6,230","6,240","6,320","6,175","1,85M","0,08%"
"15.07.2016","6,225","6,345","6,400","6,215","3,28M","-1,74%"
"14.07.2016","6,335","6,225","6,345","6,225","3,00M","2,34%"
"13.07.2016","6,190","6,200","6,220","6,120","2,32M","-0,24%"
"12.07.2016","6,205","5,960","6,220","5,955","4,08M","4,29%"
"11.07.2016","5,950","5,985","6,005","5,900","2,14M","0,25%"
"08.07.2016","5,935","5,705","5,935","5,700","3,51M","3,76%"
"07.07.2016","5,720","5,810","5,845","5,690","2,75M","-0,78%"
"06.07.2016","5,765","5,810","5,840","5,730","2,82M","-1,11%"
"05.07.2016","5,830","5,970","5,985","5,795","3,45M","-2,51%"
"04.07.2016","5,980","6,155","6,190","5,980","3,08M","-2,21%"
"01.07.2016","6,115","6,020","6,135","6,015","4,28M","2,60%"
"30.06.2016","5,960","5,970","5,975","5,845","7,62M","0,17%"
"29.06.2016","5,950","6,075","6,085","5,855","4,56M","-0,17%"
"28.06.2016","5,960","5,965","6,050","5,890","4,74M","2,67%"
"27.06.2016","5,805","6,170","6,230","5,800","6,05M","-5,92%"
"24.06.2016","6,170","5,800","6,360","5,705","11,20M","-7,91%"
"23.06.2016","6,700","6,620","6,715","6,535","5,66M","1,13%"
"22.06.2016","6,625","6,655","6,715","6,620","3,52M","-0,23%"
"21.06.2016","6,640","6,750","6,760","6,630","3,95M","-1,26%"
"20.06.2016","6,725","6,760","6,830","6,670","7,50M","-2,75%"
"17.06.2016","6,915","6,755","6,950","6,750","19,82M","2,98%"
"16.06.2016","6,715","6,740","6,790","6,615","5,29M","-0,96%"
"15.06.2016","6,780","6,810","6,885","6,755","6,71M","0,44%"
"14.06.2016","6,750","6,725","6,830","6,630","7,37M","0,07%"
"13.06.2016","6,745","6,750","6,800","6,680","5,44M","-1,53%"
"10.06.2016","6,850","6,980","7,000","6,800","6,21M","-2,14%"
"09.06.2016","7,000","6,980","7,035","6,930","3,35M","-0,21%"
"08.06.2016","7,015","6,975","7,025","6,935","3,98M","0,21%"
"07.06.2016","7,000","6,850","7,000","6,850","5,70M","1,82%"
"06.06.2016","6,875","6,860","6,900","6,815","2,91M","0,22%"
"03.06.2016","6,860","6,895","6,920","6,810","4,05M","-0,58%"
"02.06.2016","6,900","6,845","6,900","6,810","4,39M","1,02%"
"01.06.2016","6,830","6,890","6,890","6,780","4,86M","-0,73%"
"31.05.2016","6,880","6,890","6,915","6,845","38,42M","-0,07%"
"30.05.2016","6,885","6,760","6,885","6,745","4,62M","2,15%"
"27.05.2016","6,740","6,780","6,820","6,720","4,63M","-0,74%"
"26.05.2016","6,790","6,770","6,800","6,735","4,14M","-0,80%"
"25.05.2016","6,845","6,835","6,875","6,765","5,96M","0,15%"
"24.05.2016","6,835","6,700","6,850","6,630","8,10M","2,24%"
"23.05.2016","6,685","6,670","6,730","6,605","2,96M","0,22%"
"20.05.2016","6,670","6,700","6,730","6,610","4,01M","0,00%"
"19.05.2016","6,670","6,680","6,750","6,650","3,50M","-1,33%"
"18.05.2016","6,760","6,555","6,760","6,550","3,73M","2,74%"
"17.05.2016","6,580","6,795","6,795","6,560","4,28M","-2,52%"
"16.05.2016","6,750","6,750","6,815","6,725","3,01M","-0,07%"
"13.05.2016","6,755","6,700","6,805","6,670","5,66M","0,75%"
"12.05.2016","6,705","6,605","6,790","6,575","5,07M","1,59%"
"11.05.2016","6,600","6,800","6,840","6,525","5,48M","-2,00%"
"10.05.2016","6,735","6,660","6,765","6,660","2,85M","1,28%"
"09.05.2016","6,650","6,760","6,780","6,625","3,01M","-0,89%"
"06.05.2016","6,710","6,790","6,795","6,670","3,56M","-0,96%"
"05.05.2016","6,775","6,710","6,820","6,705","3,53M","0,82%"
"04.05.2016","6,720","6,575","6,745","6,570","3,64M","2,28%"
"03.05.2016","6,570","6,650","6,665","6,535","3,45M","-1,05%"
"02.05.2016","6,640","6,690","6,715","6,595","1,55M","-0,45%"
"29.04.2016","6,670","6,730","6,760","6,655","2,15M","-1,62%"
"28.04.2016","6,780","6,740","6,790","6,635","4,27M","0,22%"
"27.04.2016","6,765","6,655","6,770","6,650","3,80M","1,27%"
"26.04.2016","6,680","6,600","6,710","6,570","4,14M","1,98%"
"25.04.2016","6,550","6,565","6,615","6,510","2,24M","-0,23%"
"22.04.2016","6,565","6,450","6,565","6,450","2,59M","1,63%"
"21.04.2016","6,460","6,525","6,550","6,455","2,83M","-1,45%"
"20.04.2016","6,555","6,455","6,560","6,430","2,44M","1,31%"
"19.04.2016","6,470","6,520","6,570","6,455","3,51M","-0,84%"
"18.04.2016","6,525","6,430","6,560","6,400","2,98M","0,77%"
"15.04.2016","6,475","6,500","6,525","6,435","4,17M","-0,08%"
"14.04.2016","6,480","6,625","6,640","6,450","4,14M","-1,82%"
"13.04.2016","6,600","6,520","6,665","6,515","3,57M","2,17%"
"12.04.2016","6,460","6,470","6,540","6,380","3,22M","-0,46%"
"11.04.2016","6,490","6,440","6,600","6,410","3,50M","0,93%"
"08.04.2016","6,430","6,480","6,575","6,415","5,39M","0,55%"
"07.04.2016","6,395","6,385","6,510","6,360","5,08M","0,47%"
"06.04.2016","6,365","6,290","6,385","6,275","3,24M","1,60%"
"05.04.2016","6,265","6,410","6,450","6,205","3,84M","-2,87%"
"04.04.2016","6,450","6,505","6,595","6,450","3,41M","-1,68%"
"01.04.2016","6,560","6,615","6,705","6,525","3,69M","-1,35%"
"31.03.2016","6,650","6,715","6,730","6,630","2,89M","-1,48%"
"30.03.2016","6,750","6,645","6,795","6,645","3,02M","1,89%"
"29.03.2016","6,625","6,680","6,690","6,510","5,00M","-1,71%"
"24.03.2016","6,740","6,770","6,835","6,695","3,80M","-0,44%"
"23.03.2016","6,770","6,615","6,915","6,615","8,98M","3,36%"
"22.03.2016","6,550","6,480","6,580","6,380","3,19M","0,77%"
"21.03.2016","6,500","6,405","6,570","6,380","3,43M","1,17%"
"18.03.2016","6,425","6,375","6,465","6,315","6,55M","0,39%"
"17.03.2016","6,400","6,480","6,495","6,320","3,02M","-0,54%"
"16.03.2016","6,435","6,495","6,510","6,420","2,72M","-0,77%"
"15.03.2016","6,485","6,490","6,530","6,450","2,58M","-0,08%"
"14.03.2016","6,490","6,450","6,545","6,395","3,15M","0,70%"
"11.03.2016","6,445","6,180","6,450","6,175","6,16M","5,22%"
"10.03.2016","6,125","6,170","6,340","6,120","4,19M","-0,73%"
"09.03.2016","6,170","6,120","6,220","6,120","1,66M","0,65%"
"08.03.2016","6,130","6,170","6,210","6,095","2,41M","-1,13%"
"07.03.2016","6,200","6,100","6,200","6,055","3,07M","1,56%"
"04.03.2016","6,105","6,190","6,205","6,050","2,96M","-0,89%"
"03.03.2016","6,160","6,240","6,240","6,120","3,39M","-0,88%"
"02.03.2016","6,215","6,310","6,415","6,165","3,97M","-0,88%"
"01.03.2016","6,270","6,150","6,320","6,120","3,02M","1,70%"
"29.02.2016","6,165","6,085","6,165","6,025","1,90M","1,40%"
"26.02.2016","6,080","6,140","6,160","6,050","2,26M","0,00%"
"25.02.2016","6,080","5,990","6,145","5,955","2,97M","2,88%"
"24.02.2016","5,910","5,985","6,030","5,865","3,07M","-1,01%"
"23.02.2016","5,970","6,075","6,190","5,965","4,27M","-2,21%"
"22.02.2016","6,105","6,000","6,155","5,980","4,43M","3,56%"
"19.02.2016","5,895","5,735","5,940","5,660","4,90M","2,17%"
"18.02.2016","5,770","5,870","6,000","5,770","5,38M","-0,43%"
"17.02.2016","5,795","5,640","5,975","5,610","7,12M","4,04%"
"16.02.2016","5,570","5,640","5,670","5,520","3,46M","-0,45%"
"15.02.2016","5,595","5,640","5,695","5,505","6,42M","3,04%"
"12.02.2016","5,430","5,510","5,530","5,320","5,38M","0,37%"
"11.02.2016","5,410","5,675","5,675","5,255","6,84M","-4,33%"
"10.02.2016","5,655","5,235","5,735","5,185","6,84M","9,38%"
"09.02.2016","5,170","5,400","5,445","4,982","11,32M","-3,54%"
"08.02.2016","5,360","6,075","6,115","5,340","10,18M","-10,44%"
"05.02.2016","5,985","6,305","6,325","5,970","5,42M","-5,45%"
"04.02.2016","6,330","6,365","6,440","6,270","3,29M","0,48%"
"03.02.2016","6,300","6,510","6,520","6,295","3,71M","-3,08%"
"02.02.2016","6,500","6,645","6,655","6,390","4,72M","-2,11%"
"01.02.2016","6,640","6,825","6,830","6,530","6,55M","-2,71%"
"29.01.2016","6,825","6,785","6,825","6,710","3,30M","2,55%"
"28.01.2016","6,655","6,790","6,815","6,635","3,70M","-2,06%"
"27.01.2016","6,795","6,750","6,795","6,645","3,03M","1,27%"
"26.01.2016","6,710","6,500","6,765","6,450","3,61M","2,91%"
"25.01.2016","6,520","6,720","6,775","6,510","4,24M","-2,10%"
"22.01.2016","6,660","6,710","6,885","6,605","7,90M","1,29%"
"21.01.2016","6,575","6,360","6,590","6,180","7,69M","3,87%"
"20.01.2016","6,330","6,630","6,675","6,280","9,71M","-5,52%"
"19.01.2016","6,700","6,940","6,955","6,665","6,30M","-1,90%"
"18.01.2016","6,830","7,045","7,110","6,760","4,88M","-2,98%"
"15.01.2016","7,040","7,060","7,170","6,985","6,62M","-1,26%"
"14.01.2016","7,130","7,080","7,145","7,020","4,27M","-0,56%"
"13.01.2016","7,170","7,095","7,170","7,075","2,91M","1,20%"
"12.01.2016","7,085","6,910","7,115","6,900","2,75M","2,38%"
"11.01.2016","6,920","6,995","7,045","6,920","2,91M","-0,93%"
"08.01.2016","6,985","7,060","7,100","6,970","3,18M","-0,92%"
"07.01.2016","7,050","7,000","7,200","6,985","4,70M","-0,56%"
"06.01.2016","7,090","7,195","7,200","7,045","3,08M","-1,53%"
"05.01.2016","7,200","7,010","7,200","6,995","2,92M","3,37%"
"04.01.2016","6,965","7,070","7,070","6,945","2,53M","-1,90%"
"30.12.2015","7,100","7,125","7,150","7,090","1,32M","-0,70%"
"29.12.2015","7,150","7,125","7,160","7,105","1,71M","0,70%"
"28.12.2015","7,100","7,140","7,165","7,095","1,41M","-0,70%"
"23.12.2015","7,150","7,150","7,180","7,095","2,29M","0,78%"
"22.12.2015","7,095","7,130","7,160","7,065","2,40M","-0,28%"
"21.12.2015","7,115","7,130","7,180","7,070","3,16M","-0,63%"
"18.12.2015","7,160","7,050","7,160","6,985","21,56M","0,92%"
"17.12.2015","7,095","7,000","7,145","6,965","4,35M","2,68%"
"16.12.2015","6,910","6,915","6,990","6,850","2,79M","1,02%"
"15.12.2015","6,840","6,830","6,930","6,805","2,10M","1,33%"
"14.12.2015","6,750","6,950","6,980","6,715","3,08M","-2,88%"
"11.12.2015","6,950","7,075","7,135","6,950","3,29M","-1,42%"
"10.12.2015","7,050","7,075","7,115","7,040","2,03M","-0,56%"
"09.12.2015","7,090","7,150","7,175","7,075","2,38M","-1,25%"
"08.12.2015","7,180","7,140","7,210","7,090","1,71M","0,42%"
"07.12.2015","7,150","7,050","7,160","7,040","3,08M","1,27%"
"04.12.2015","7,060","7,140","7,170","6,955","3,97M","-1,12%"
"03.12.2015","7,140","7,180","7,265","7,105","6,95M","-0,42%"
"02.12.2015","7,170","7,095","7,245","7,080","6,32M","1,99%"
"01.12.2015","7,030","7,045","7,110","7,000","2,95M","-0,21%"
"30.11.2015","7,045","7,015","7,060","6,980","2,70M","-0,07%"
"27.11.2015","7,050","6,860","7,050","6,830","4,70M","2,40%"
"26.11.2015","6,885","6,790","6,890","6,785","5,10M","1,40%"
"25.11.2015","6,790","6,770","6,805","6,750","1,98M","0,15%"
"24.11.2015","6,780","6,745","6,780","6,690","1,71M","0,44%"
"23.11.2015","6,750","6,780","6,790","6,710","1,83M","-0,59%"
"20.11.2015","6,790","6,785","6,800","6,740","1,88M","-0,22%"
"19.11.2015","6,805","6,775","6,805","6,740","2,00M","0,81%"
"18.11.2015","6,750","6,770","6,770","6,735","917,92K","-0,15%"
"17.11.2015","6,760","6,765","6,810","6,750","4,04M","0,15%"
"16.11.2015","6,750","6,680","6,770","6,655","2,10M","0,00%"
"13.11.2015","6,750","6,705","6,750","6,685","1,92M","0,75%"
"12.11.2015","6,700","6,715","6,740","6,660","1,29M","0,15%"
"11.11.2015","6,690","6,705","6,750","6,655","2,61M","0,00%"
"10.11.2015","6,690","6,680","6,730","6,650","4,96M","2,69%"
"09.11.2015","6,515","6,675","6,745","6,515","6,82M","-2,03%"
"06.11.2015","6,650","6,575","6,670","6,555","3,10M","1,53%"
"05.11.2015","6,550","6,575","6,600","6,500","3,34M","0,08%"
"04.11.2015","6,545","6,650","6,655","6,520","3,40M","-0,53%"
"03.11.2015","6,580","6,640","6,660","6,515","3,77M","-0,30%"
"02.11.2015","6,600","6,515","6,645","6,475","7,03M","1,54%"
"30.10.2015","6,500","6,450","6,540","6,430","7,58M","1,40%"
"29.10.2015","6,410","6,710","6,715","6,410","28,48M","-4,33%"
"28.10.2015","6,700","6,700","6,755","6,660","13,16M","0,00%"
